Program Time [s],Temp,Humid
5088.25,22.95,6
5089.25,22.95,8
5090.25,22.95,9
5091.25,22.95,10
5092.25,22.95,10
5093.25,22.95,9
5094.26,22.95,9
5095.26,22.95,8
5096.26,22.95,6
5097.26,22.95,3
5098.26,22.95,3
5099.26,22.95,2
5100.26,22.95,2
5101.26,22.95,6
5102.26,22.95,6
5103.26,22.95,9
5104.27,22.95,10
5105.27,22.95,9
5106.27,22.95,8
5107.27,22.95,9
5108.27,22.95,8
5109.27,22.95,5
5110.27,22.95,4
5111.27,22.95,2
5112.27,22.95,2
5113.28,22.95,3
5114.28,22.95,6
5115.28,22.95,7
5116.28,22.95,9
5117.28,22.95,10
5118.28,22.95,10
5119.28,22.95,8
5120.28,22.95,7
5121.28,22.95,6
5122.28,22.95,3
5123.29,22.95,2
5124.29,22.95,2
5125.29,22.46,4
5126.29,22.95,6
5127.29,22.95,8
5128.29,22.95,9
5129.29,22.95,10
5130.3,22.95,10
5131.29,22.95,8
5132.3,22.95,6
5133.3,22.95,3
5134.3,22.95,3
5135.3,22.95,3
5136.3,22.95,2
5137.3,22.95,4
5138.3,22.95,7
5139.3,22.95,7
5140.31,22.95,9
5141.31,22.95,10
5142.31,22.95,9
5143.31,22.95,7
5144.31,22.95,8
5145.31,22.95,6
5146.31,22.95,2
5147.31,22.95,2
5148.31,22.46,2
5149.32,22.95,5
5150.32,22.95,5
5151.31,22.95,8
5152.32,22.95,11
5153.32,22.95,9
5154.32,22.95,10
5155.32,22.95,8
5156.32,22.95,6
5157.32,22.95,4
5158.32,22.95,3
5159.33,22.95,3
5160.33,22.95,3
5161.33,22.95,2
5162.33,22.95,1
5163.33,22.95,4
5164.33,22.95,5
5165.33,22.95,7
5166.33,22.95,9
5167.33,22.95,9
5168.34,22.95,10
5169.34,22.95,11
5170.34,22.95,10
5171.34,22.95,7
5172.34,22.46,5
5173.34,22.95,4
5174.34,22.95,2
5175.34,22.46,2
5176.34,22.95,2
5177.34,22.95,2
5178.35,22.95,5
5179.35,22.95,5
5180.35,22.95,6
5181.35,22.95,8
5182.35,22.95,8
5183.35,22.95,9
5184.35,22.95,10
5185.35,22.95,10
5186.35,22.46,11
5187.36,22.95,11
5188.36,22.95,7
5189.36,22.95,7
5190.36,22.46,6
5191.36,22.95,6
5192.36,22.95,3
5193.36,22.46,3
5194.37,22.95,3
5195.36,22.46,2
5196.36,22.46,2
5197.37,22.95,2
5198.37,22.95,4
5199.37,22.95,6
5200.37,22.95,6
5201.37,22.46,5
5202.37,22.95,7
5203.37,22.46,8
5204.38,22.46,9
5205.37,22.46,9
5206.38,22.46,11
5207.38,22.95,10
5208.38,22.95,8
5209.38,22.46,4
5210.38,22.95,3
5211.38,22.95,3
5212.38,22.46,2
5213.39,22.46,6
5214.39,22.46,6
5215.38,22.95,9
5216.39,22.95,9
5217.39,22.46,10
5218.39,22.46,10
5219.39,22.95,7
5220.39,22.95,6
5221.39,22.46,3
5222.39,22.46,3
5223.4,22.95,1
5224.4,22.95,2
5225.4,22.46,5
5226.4,22.95,4
5227.4,22.95,7
5228.4,22.95,8
5229.4,22.46,10
5230.4,22.46,10
5231.4,22.95,10
5232.41,22.46,9
5233.41,22.95,9
5234.41,22.95,8
5235.41,22.46,7
5236.41,22.95,6
5237.41,22.46,6
5238.41,22.46,4
5239.41,22.95,3
5240.41,22.95,3
5241.41,22.95,2
5242.42,22.46,2
5243.42,22.46,3
5244.42,22.46,4
5245.42,22.46,5
5246.42,22.46,6
5247.42,22.46,8
5248.42,22.46,9
5249.42,22.95,10
5250.42,22.46,9
5251.43,22.46,9
5252.43,22.46,8
5253.43,22.46,8
5254.43,22.46,5
5255.43,22.46,3
5256.43,22.46,3
5257.43,22.46,2
5258.43,22.95,2
5259.43,22.46,5
5260.43,22.46,4
5261.44,22.46,9
5262.44,22.46,9
5263.44,22.46,10
5264.44,22.46,10
5265.44,22.46,9
5266.44,22.95,7
5267.44,22.46,6
5268.44,22.46,4
5269.44,22.46,3
5270.44,22.46,2
5271.45,22.46,2
5272.45,22.46,4
5273.45,22.46,4
5274.45,22.95,7
5275.45,22.46,9
5276.45,22.46,10
5277.46,22.46,10
5278.46,22.46,8
5279.45,22.95,7
5280.46,22.46,4
5281.46,22.95,3
5282.46,22.46,2
5283.46,22.46,2
5284.46,22.46,4
5285.46,22.95,6
5286.46,22.46,7
5287.47,22.46,8
5288.46,22.46,10
5289.47,22.46,10
5290.47,22.95,9
5291.47,22.46,7
5292.47,22.46,7
5293.47,22.46,6
5294.47,22.46,4
5295.47,22.46,3
5296.47,22.46,3
5297.48,22.46,3
5298.48,22.46,2
5299.48,22.46,1
5300.48,22.46,5
5301.48,22.46,6
5302.48,22.95,8
5303.48,22.46,9
5304.48,22.46,9
5305.48,22.46,10
5306.49,22.46,10
5307.49,22.95,9
5308.48,22.46,9
5309.49,22.46,6
5310.49,22.95,6
5311.49,22.46,4
5312.49,22.95,4
5313.49,22.46,3
5314.49,22.46,2
5315.49,22.95,2
5316.5,22.46,2
5317.5,22.46,2
5318.5,22.46,4
5319.5,22.46,6
5320.5,22.46,7
5321.5,22.46,9
5322.5,22.46,9
5323.5,22.46,10
5324.5,22.46,10
5325.51,22.46,8
5326.51,22.46,7
5327.51,22.46,4
5328.51,22.46,4
5329.51,22.46,3
5330.51,22.46,2
5331.51,22.46,2
5332.51,22.46,2
5333.51,22.46,2
5334.51,22.46,3
5335.52,22.46,6
5336.52,22.46,4
5337.52,22.46,6
5338.52,22.46,7
5339.52,22.46,8
5340.52,22.46,8
5341.52,22.46,9
5342.52,22.46,10
5343.52,22.46,10
5344.53,22.46,10
5345.53,22.46,10
5346.53,22.46,9
5347.53,22.46,9
5348.53,22.46,8
5349.53,22.46,7
5350.53,22.46,8
5351.53,22.46,8
5352.53,22.46,7
5353.53,22.46,6
5354.54,22.46,6
5355.54,22.46,5
5356.54,22.46,4
5357.54,22.46,4
5358.54,22.46,4
5359.54,22.46,3
5360.54,22.46,3
5361.55,22.46,3
5362.54,22.46,3
5363.55,22.46,2
5364.55,22.46,2
5365.55,22.46,2
5366.55,22.46,2
5367.55,22.46,2
5368.55,22.46,2
5369.55,22.46,3
5370.55,22.46,2
5371.56,22.46,1
5372.55,22.46,2
5373.56,22.46,2
5374.56,22.46,2
5375.56,22.46,2
5376.56,22.46,3
5377.56,22.46,2
5378.56,22.46,2
5379.56,22.46,2
5380.57,22.46,2
5381.57,22.46,3
5382.56,22.46,3
5383.57,22.46,2
5384.57,22.46,2
5385.57,22.46,2
5386.57,22.46,2
5387.57,22.46,3
5388.57,22.46,2
5389.57,22.46,2
5390.58,22.46,2
5391.58,22.46,2
5392.58,22.46,3
5393.58,22.46,5
5394.58,22.46,5
5395.58,22.46,5
5396.58,22.46,4
5397.58,22.46,6
5398.58,22.46,6
5399.59,22.46,6
5400.59,22.46,5
5401.59,22.46,5
5402.59,22.46,6
5403.59,22.46,6
5404.59,22.46,6
5405.59,22.46,6
5406.59,22.46,8
5407.59,22.46,9
5408.59,22.46,9
5409.6,22.46,9
5410.6,22.46,10
5411.6,22.46,10
5412.6,22.46,10
5413.6,22.46,10
5414.6,22.46,10
5415.61,22.46,10
5416.6,22.46,10
5417.6,22.46,10
5418.61,22.46,8
5419.61,22.46,7
5420.61,22.46,8
5421.61,22.46,6
5422.61,22.95,5
5423.61,22.46,5
5424.61,22.46,4
5425.62,22.46,4
5426.61,22.46,4
5427.61,22.46,2
5428.62,22.46,4
5429.62,22.46,3
5430.62,22.46,2
5431.62,22.46,2
5432.62,22.46,2
5433.62,22.46,2
5434.62,22.46,2
5435.63,22.46,2
5436.62,22.46,2
5437.63,22.46,3
5438.63,22.46,2
5439.63,22.46,3
5440.63,22.46,4
5441.63,22.46,4
5442.63,22.46,5
5443.63,22.46,6
5444.63,22.46,7
5445.64,22.46,9
5446.63,22.46,9
5447.64,22.46,10
5448.64,22.46,10
5449.64,22.46,10
5450.64,22.46,8
5451.64,22.46,7
5452.64,22.46,6
5453.64,22.46,4
5454.65,22.46,3
5455.65,22.46,3
5456.65,22.46,2
5457.65,22.46,5
5458.65,22.46,6
5459.65,22.46,7
5460.65,22.46,8
5461.65,22.46,9
5462.65,22.46,10
5463.66,22.46,10
5464.66,22.46,11
5465.66,22.46,11
5466.66,22.46,9
5467.66,22.46,8
5468.66,22.46,5
5469.66,22.46,4
5470.66,22.46,3
5471.66,22.46,3
5472.66,22.46,2
5473.67,22.46,2
5474.67,22.46,3
5475.67,22.46,2
5476.67,22.46,4
5477.67,22.46,6
5478.67,22.46,8
5479.67,22.46,8
5480.67,22.46,10
5481.67,22.46,9
5482.67,22.46,7
5483.68,22.46,6
5484.68,22.46,4
5485.68,22.46,3
5486.68,22.46,3
5487.68,22.46,2
5488.68,22.46,4
5489.68,22.46,4
5490.68,22.46,7
5491.68,22.46,9
5492.69,22.46,9
5493.69,22.46,9
5494.69,22.46,10
5495.69,22.46,8
5496.69,22.46,6
5497.69,22.46,4
5498.69,22.46,3
5499.7,22.46,2
5500.69,22.46,2
5501.69,22.46,1
5502.7,22.46,1
5503.7,22.46,4
5504.7,22.46,5
5505.7,22.46,8
5506.7,22.46,9
5507.7,22.46,10
5508.71,22.46,10
5509.71,22.46,8
5510.7,22.46,8
5511.71,22.46,5
5512.71,22.46,3
5513.71,22.46,3
5514.71,22.46,2
5515.71,22.46,3
5516.71,22.46,3
5517.71,22.46,5
5518.72,22.46,6
5519.72,22.46,8
5520.71,22.46,9
5521.72,22.46,10
5522.72,22.46,10
5523.72,22.46,9
5524.72,22.46,8
5525.72,22.46,8
5526.72,22.46,5
5527.72,22.46,4
5528.73,22.46,3
5529.73,22.46,3
5530.73,22.46,2
5531.73,22.46,4
5532.73,22.46,5
5533.73,22.46,6
5534.73,22.46,9
5535.73,22.46,9
5536.73,22.46,10
5537.74,22.46,10
5538.74,22.46,9
5539.74,22.46,8
5540.74,22.46,7
5541.74,22.46,4
5542.74,22.46,4
5543.74,22.46,2
5544.74,22.46,2
5545.74,22.46,4
5546.74,22.46,5
5547.75,22.46,7
5548.75,22.46,8
5549.75,22.46,9
5550.75,22.46,10
5551.75,22.46,10
5552.75,22.46,11
5553.75,22.46,9
5554.75,22.46,7
5555.75,22.46,6
5556.75,22.46,4
5557.76,22.46,3
5558.76,22.46,3
5559.76,22.46,2
5560.76,22.46,3
5561.76,22.46,3
5562.76,22.46,5
5563.76,22.46,4
5564.76,22.46,6
5565.76,22.46,8
5566.77,22.46,9
5567.77,22.46,10
5568.77,22.46,10
5569.77,22.46,10
5570.77,22.46,8
5571.77,22.46,6
5572.77,22.46,5
5573.77,22.46,4
5574.77,22.46,3
5575.77,22.46,2
5576.78,22.46,2
5577.78,22.46,2
5578.78,22.46,6
5579.78,22.46,6
5580.78,22.46,6
5581.78,22.46,9
5582.78,22.46,9
5583.79,22.46,10
5584.78,22.46,10
5585.79,22.46,10
5586.79,22.46,9
5587.79,22.46,8
5588.79,22.46,7
5589.79,22.46,8
5590.79,22.46,6
5591.79,22.46,3
5592.8,22.46,3
5593.79,22.46,3
5594.79,22.46,3
5595.8,22.46,2
5596.8,22.46,4
5597.8,22.46,7
5598.8,22.46,8
5599.8,22.46,8
5600.8,22.46,10
5601.81,22.46,10
5602.81,22.46,9
5603.81,22.46,8
5604.81,22.46,7
5605.81,22.46,6
5606.81,22.46,4
5607.81,22.46,4
5608.81,22.46,2
5609.81,22.46,3
5610.81,22.46,3
5611.82,22.46,6
5612.82,22.46,5
5613.81,22.46,7
5614.82,22.46,8
5615.82,22.46,9
5616.82,22.46,10
5617.82,22.46,11
5618.82,22.46,10
5619.82,22.46,7
5620.82,22.46,7
5621.83,22.46,6
5622.83,22.46,4
5623.83,22.46,4
5624.83,22.46,3
5625.83,22.46,2
5626.83,22.46,1
5627.83,22.46,1
5628.83,22.46,4
5629.83,22.46,6
5630.84,22.46,9
5631.84,22.46,9
5632.84,22.46,10
5633.84,22.46,10
5634.84,22.46,9
5635.84,22.46,7
5636.84,22.46,5
5637.84,22.46,5
5638.84,22.46,3
5639.84,22.46,4
5640.85,22.46,3
5641.85,22.46,3
5642.85,22.46,2
5643.85,22.46,2
5644.85,22.46,2
5645.85,22.46,2
5646.85,22.46,6
5647.85,22.46,4
5648.85,22.46,7
5649.86,22.46,6
5650.86,22.46,8
5651.86,22.46,9
5652.86,22.46,9
5653.86,22.46,10
5654.86,22.46,10
5655.86,22.46,9
5656.86,22.46,8
5657.86,22.46,7
5658.86,22.46,5
5659.87,22.46,3
5660.87,22.46,3
5661.87,22.46,2
5662.87,22.46,3
5663.87,22.46,4
5664.87,22.46,5
5665.87,22.46,8
5666.88,22.46,9
5667.88,22.46,10
5668.88,22.46,10
5669.88,22.46,9
5670.88,22.46,8
5671.88,22.46,7
5672.88,22.46,6
5673.88,22.46,5
5674.88,22.46,3
5675.88,22.46,4
5676.89,22.46,3
5677.88,22.46,2
5678.89,22.46,2
5679.89,22.46,2
5680.89,22.46,3
5681.89,22.46,2
5682.89,22.46,2
5683.89,22.46,3
5684.89,22.46,3
5685.9,22.46,6
5686.9,22.46,4
5687.9,22.46,6
5688.9,22.46,7
5689.9,22.46,8
5690.9,22.46,9
5691.9,22.46,9
5692.9,22.46,10
5693.9,22.46,10
5694.9,22.46,9
5695.91,22.46,9
5696.91,22.46,8
5697.91,22.46,8
5698.91,22.46,6
5699.91,22.46,5
5700.91,22.46,5
5701.91,22.46,5
5702.91,22.46,4
5703.91,22.46,3
5704.92,22.46,4
5705.92,22.46,4
5706.92,22.46,3
5707.92,22.46,2
5708.92,22.46,2
5709.92,22.46,2
5710.92,22.46,3
5711.92,22.46,4
5712.92,22.46,4
5713.92,22.46,6
5714.93,22.46,7
5715.93,22.46,8
5716.93,22.46,9
5717.93,22.46,10
5718.93,22.46,10
5719.93,22.46,9
5720.94,22.46,10
5721.93,22.46,8
5722.93,22.46,8
5723.94,22.46,8
5724.94,22.46,7
5725.94,22.46,5
5726.94,22.46,3
5727.94,22.46,3
5728.94,22.46,2
5729.94,22.46,2
5730.94,22.46,3
5731.94,22.46,4
5732.94,22.46,4
5733.95,22.46,7
5734.95,22.46,9
5735.95,22.46,9
5736.95,22.46,10
5737.95,22.46,9
5738.95,22.46,8
5739.95,22.46,9
5740.96,22.46,7
5741.96,22.46,5
5742.95,22.46,4
5743.96,22.46,3
5744.96,22.46,3
5745.96,22.46,2
5746.96,22.46,2
5747.96,22.46,4
5748.96,22.46,2
5749.96,22.46,4
5750.97,22.46,6
5751.96,22.46,6
5752.97,22.46,6
5753.97,22.46,7
5754.97,22.46,9
5755.97,22.46,8
5756.97,22.46,9
5757.97,22.46,9
5758.97,22.46,10
5759.98,22.46,10
5760.98,22.46,10
5761.98,22.46,9
5762.98,22.46,9
5763.98,22.46,7
5764.98,22.46,7
5765.98,22.46,8
5766.98,22.46,6
5767.98,22.46,6
5768.98,22.46,6
5769.99,22.46,4
5770.99,22.46,4
5771.99,22.46,3
5772.99,22.46,3
5773.99,22.46,2
5774.99,22.46,2
5775.99,22.46,2
5776.99,22.46,3
5777.99,22.46,3
5779,22.46,5
5780,22.46,4
5781,22.46,7
5782,22.46,8
5783,22.46,8
5784,22.46,9
5785,22.46,10
5786,22.46,10
5787,22.46,9
5788.01,22.46,10
5789.01,22.46,10
5790.01,22.46,10
5791.01,22.46,11
5792.01,22.46,6
5793.01,22.46,8
5794.01,22.46,6
5795.01,22.46,6
5796.01,22.46,6
5797.01,22.46,4
5798.02,22.46,4
5799.02,22.46,4
5800.02,22.46,3
5801.02,22.46,3
5802.02,22.46,2
5803.02,22.46,3
5804.02,22.46,2
5805.02,22.46,2
5806.02,22.46,5
5807.02,22.46,6
5808.03,22.46,7
5809.03,22.46,8
5810.03,22.46,10
5811.03,22.46,9
5812.03,22.46,8
5813.03,22.46,7
5814.03,22.46,6
5815.04,22.46,4
5816.03,22.46,3
5817.04,22.46,3
5818.04,22.46,3
5819.04,22.46,2
5820.04,22.46,3
5821.04,22.46,1
5822.04,22.46,4
5823.04,22.46,4
5824.04,22.46,6
5825.05,22.46,8
5826.04,22.46,9
5827.05,22.46,10
5828.05,22.46,10
5829.05,22.46,10
5830.05,22.46,7
5831.05,22.46,5
5832.05,22.46,5
5833.05,22.46,3
5834.06,22.46,3
5835.06,22.46,4
5836.05,22.46,3
5837.06,22.46,2
5838.06,22.46,2
5839.06,22.46,2
5840.06,22.46,3
5841.06,22.46,3
5842.06,22.46,3
5843.06,22.46,2
5844.07,22.46,2
5845.07,22.46,3
5846.07,22.46,4
5847.07,22.46,4
5848.07,22.46,6
5849.07,22.46,8
5850.07,22.46,9
5851.07,22.46,10
5852.07,22.46,10
5853.08,22.46,9
5854.08,22.46,10
5855.08,22.46,7
5856.08,22.46,7
5857.08,22.46,5
5858.08,22.46,5
5859.08,22.46,3
5860.08,22.46,4
5861.08,22.46,2
5862.08,22.46,2
5863.09,22.46,3
5864.09,22.46,2
5865.09,22.46,3
5866.09,22.46,1
5867.09,22.46,3
5868.09,22.46,5
5869.09,22.46,4
5870.09,22.46,7
5871.09,22.46,9
5872.1,22.46,9
5873.1,22.46,9
5874.1,22.46,9
5875.1,22.46,10
5876.1,22.46,9
5877.1,22.46,7
5878.1,22.46,5
5879.1,22.46,3
5880.1,22.46,3
5881.1,22.46,3
5882.11,22.46,2
5883.11,22.46,4
5884.11,22.46,6
5885.11,22.46,7
5886.11,22.46,8
5887.11,22.46,9
5888.12,22.46,10
5889.12,22.46,10
5890.11,22.46,10
5891.12,22.46,10
5892.12,22.46,9
5893.12,22.46,10
5894.12,22.46,9
5895.12,22.46,7
5896.12,22.46,7
5897.12,22.46,8
5898.13,22.46,6
5899.12,22.46,5
5900.12,22.46,4
5901.13,22.46,4
5902.13,22.46,3
5903.13,22.46,2
5904.13,22.46,3
5905.13,22.46,4
5906.13,22.46,7
5907.13,22.46,9
5908.14,22.46,9
5909.14,22.46,9
5910.14,22.46,10
5911.14,22.46,8
5912.14,22.46,7
5913.14,22.46,5
5914.14,22.46,3
5915.14,22.46,3
5916.14,22.46,3
5917.14,22.46,3
5918.15,22.46,2
5919.15,22.46,3
5920.15,22.46,3
5921.15,22.46,5
5922.15,22.46,6
5923.15,22.46,8
5924.15,22.46,9
5925.15,22.46,10
5926.15,22.46,10
5927.16,22.46,7
5928.16,22.46,5
5929.16,22.46,4
5930.16,22.46,2
5931.16,22.46,2
5932.16,22.46,2
5933.16,22.46,3
5934.16,22.46,5
5935.16,22.46,6
5936.16,22.46,6
5937.17,22.46,9
5938.17,22.46,9
5939.17,22.46,9
5940.17,22.46,10
5941.17,22.46,9
5942.17,22.46,9
5943.17,22.46,7
5944.17,22.46,6
5945.17,22.46,3
5946.18,22.46,2
5947.18,22.46,2
5948.18,22.46,3
5949.18,22.46,4
5950.18,22.46,5
5951.18,22.46,6
5952.18,22.46,8
5953.19,22.46,8
5954.18,22.46,9
5955.18,22.46,9
5956.19,22.46,10
5957.19,22.46,10
5958.19,22.46,10
5959.19,22.46,10
5960.19,22.46,10
5961.19,22.46,9
5962.2,22.46,10
5963.19,22.46,8
5964.19,22.46,6
5965.2,22.46,7
5966.2,22.46,6
5967.2,22.46,5
5968.2,22.46,4
5969.2,22.46,4
5970.2,22.46,3
5971.2,22.46,3
5972.21,22.46,3
5973.21,22.46,3
5974.2,22.46,2
5975.21,22.46,2
5976.21,22.46,3
5977.21,22.46,5
5978.21,22.46,6
5979.21,22.46,8
5980.21,22.46,9
5981.21,22.46,9
5982.22,22.46,10
5983.21,22.46,9
5984.22,22.46,7
5985.22,22.46,8
5986.22,22.46,4
5987.22,22.46,3
5988.22,22.46,3
5989.22,22.46,2
5990.22,22.46,2
5991.22,22.46,3
5992.23,22.46,5
5993.23,22.46,5
5994.23,22.46,4
5995.23,22.46,8
5996.23,22.46,7
5997.23,22.46,8
5998.23,22.46,10
5999.23,22.46,10
6000.24,22.46,10
6001.24,22.46,10
6002.24,22.46,10
6003.24,22.46,9
6004.24,22.46,10
6005.24,22.46,7
6006.24,22.46,8
6007.24,22.46,7
6008.24,22.46,5
6009.24,22.46,5
6010.24,22.46,4
6011.25,22.46,4
6012.25,22.46,4
6013.25,22.46,3
6014.25,22.46,2
6015.25,22.46,1
6016.25,22.46,2
6017.25,22.46,6
6018.25,22.46,6
6019.25,22.46,8
6020.26,22.46,10
6021.26,22.46,10
6022.26,22.46,8
6023.26,22.46,7
6024.26,22.46,7
6025.26,22.46,7
6026.26,22.46,5
6027.26,22.46,4
6028.26,22.46,4
6029.26,22.46,4
6030.27,22.46,2
6031.27,22.46,2
6032.27,22.46,3
6033.27,22.46,3
6034.27,22.46,2
6035.27,22.46,1
6036.27,22.46,5
6037.27,22.46,6
6038.27,22.46,6
6039.28,22.46,8
6040.28,22.46,9
6041.28,22.46,10
6042.28,22.46,9
6043.28,22.46,10
6044.28,22.46,7
6045.28,22.46,6
6046.29,22.46,4
6047.29,22.46,3
6048.28,22.46,3
6049.29,22.46,2
6050.29,22.46,2
6051.29,22.46,3
6052.29,22.46,2
6053.29,22.46,4
6054.29,22.46,6
6055.29,22.46,5
6056.3,22.46,7
6057.29,22.46,7
6058.3,22.46,8
6059.3,22.46,8
6060.3,22.46,9
6061.3,22.46,10
6062.3,22.46,10
6063.3,22.46,9
6064.3,22.46,8
6065.31,22.46,9
6066.31,22.46,7
6067.31,22.46,6
6068.31,22.46,4
6069.31,22.46,5
6070.31,22.46,3
6071.31,22.46,1
6072.31,22.46,2
6073.31,22.46,3
6074.31,22.46,2
6075.32,22.46,3
6076.32,22.46,1
6077.32,22.46,2
6078.32,22.46,3
6079.32,22.46,4
6080.32,22.46,2
6081.32,22.46,5
6082.32,22.46,6
6083.32,22.46,6
6084.32,22.46,6
6085.33,22.46,9
6086.33,22.46,9
6087.33,22.46,10
6088.33,22.46,10
6089.33,22.46,8
6090.33,22.46,7
6091.33,22.46,6
6092.33,22.46,4
6093.33,22.46,2
6094.34,22.46,2
6095.34,22.46,2
6096.34,22.46,3
6097.34,22.46,4
6098.34,22.46,4
6099.34,22.46,6
6100.34,22.46,6
6101.34,22.46,6
6102.34,22.46,6
6103.34,22.46,7
6104.35,22.46,9
6105.35,22.46,8
6106.35,22.46,8
6107.35,22.46,10
6108.35,22.46,10
6109.35,22.46,10
6110.35,22.46,8
6111.35,22.46,10
6112.35,22.46,7
6113.36,22.46,6
6114.36,22.46,5
6115.36,22.46,3
6116.36,22.46,2
6117.36,22.46,2
6118.36,22.46,1
6119.36,22.46,3
6120.37,22.46,3
6121.36,22.46,6
6122.36,22.46,4
6123.37,22.46,6
6124.37,22.46,5
6125.37,22.46,4
6126.37,22.46,6
6127.37,22.46,6
6128.37,22.46,6
6129.37,22.46,8
6130.38,22.46,8
6131.37,22.46,8
6132.38,22.46,9
6133.38,22.46,10
6134.38,22.46,10
6135.38,22.46,9
6136.38,22.46,9
6137.38,22.46,10
6138.38,22.46,10
6139.39,22.46,9
6140.39,22.46,9
6141.38,22.46,9
6142.39,22.46,8
6143.39,22.46,9
6144.39,22.46,8
6145.39,22.46,8
6146.39,22.46,5
6147.39,22.46,6
6148.39,22.46,5
6149.4,22.46,4
6150.4,22.46,3
6151.4,22.46,3
6152.4,22.46,3
6153.4,22.46,2
6154.4,22.46,2
6155.4,22.46,2
6156.4,22.46,2
6157.4,22.46,2
6158.4,22.46,3
6159.41,22.46,3
6160.41,22.46,3
6161.41,22.46,4
6162.41,21.97,5
6163.41,22.46,6
6164.41,22.46,6
6165.41,22.46,7
6166.41,22.46,9
6167.41,22.46,8
6168.42,22.46,9
6169.42,22.46,10
6170.42,22.46,9
6171.42,22.46,10
6172.42,22.46,9
6173.42,22.46,10
6174.42,22.46,9
6175.42,22.46,7
6176.42,22.46,8
6177.42,22.46,5
6178.43,22.46,3
6179.43,22.46,3
6180.43,22.46,1
6181.43,22.46,2
6182.43,22.46,6
6183.43,22.46,5
6184.43,22.46,7
6185.43,22.46,9
6186.43,22.46,9
6187.44,22.46,9
6188.44,22.46,10
6189.44,22.46,10
6190.44,22.46,10
6191.44,22.46,9
6192.44,22.46,10
6193.44,22.46,9
6194.45,22.46,9
6195.44,22.46,7
6196.44,22.46,6
6197.45,22.46,6
6198.45,22.46,3
6199.45,22.46,3
6200.45,22.46,3
6201.45,22.46,3
6202.45,21.97,2
6203.45,22.46,2
6204.46,22.46,5
6205.45,22.46,4
6206.46,22.46,7
6207.46,22.46,8
6208.46,22.46,8
6209.46,22.46,9
6210.46,22.46,9
6211.46,22.46,10
6212.46,22.46,10
6213.47,22.46,9
6214.47,22.46,9
6215.46,22.46,8
6216.47,22.46,8
6217.47,22.46,6
6218.47,22.46,5
6219.47,22.46,5
6220.47,22.46,4
6221.47,22.46,4
6222.47,22.46,3
6223.48,22.46,2
6224.48,22.46,3
6225.48,22.46,2
6226.48,22.46,1
6227.48,22.46,2
6228.48,22.46,2
6229.48,22.46,2
6230.48,22.46,3
6231.48,22.46,3
6232.48,22.46,5
6233.49,22.46,5
6234.49,21.97,4
6235.49,22.46,5
6236.49,22.46,5
6237.49,22.46,8
6238.49,22.46,9
6239.49,22.46,9
6240.49,22.46,10
6241.49,21.97,9
6242.5,22.46,10
6243.5,22.46,9
6244.5,22.46,9
6245.5,22.46,9
6246.5,22.46,9
6247.5,22.46,9
6248.5,22.46,6
6249.5,22.46,6
6250.5,22.46,5
6251.5,22.46,3
6252.51,22.46,3
6253.51,22.46,2
6254.51,22.46,2
6255.51,22.46,2
6256.51,22.46,2
6257.51,22.46,2
6258.51,21.97,1
6259.51,22.46,5
6260.51,22.46,5
6261.52,22.46,4
6262.52,22.46,5
6263.52,22.46,5
6264.52,22.46,7
6265.52,22.46,7
6266.52,21.97,8
6267.52,22.46,8
6268.52,22.46,9
6269.52,22.46,9
6270.53,22.46,10
6271.53,22.46,11
6272.53,22.46,7
6273.65,22.46,8
6274.53,22.46,8
6275.53,22.46,7
6276.53,22.46,7
